"","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"60015881",0,0,0,0,0,0,0,2,3,0,0,1,6,1,8,6,0,1,5,2,5
"60015891",0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,2,17
"60015902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015913",0,0,0,0,0,1,0,0,0,2,2,2,4,3,4,9,14,6,11,14,12
"60015920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015941",0,0,0,0,1,0,2,1,5,0,2,0,0,0,0,1,9,1,4,2,12
"60016005",0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,2,0,0,4,0,0
"60016053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3
"60016069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"60016081",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016173",0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,0,0,1,0,0
"60016200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"60016226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016247",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0
"60016261",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,0
"60016280",0,0,0,0,0,0,1,1,6,0,1,4,0,0,2,0,0,0,1,0,0
"60016297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60016341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60016429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0
"60016536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016602",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,3,0
"60016619",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016634",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60016643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60016660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"60016662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"60016730",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,5,1,5
"60016733",0,0,0,0,0,2,0,1,8,7,0,4,8,10,8,7,23,4,10,4,1
"60016782",0,0,7,0,6,0,2,11,14,16,15,21,30,22,28,40,31,40,36,20,37
"60016849",1,2,2,4,9,2,2,3,2,16,7,8,4,3,3,18,23,3,31,27,29
"60016853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60016983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,8,2
"60016990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,13
"60017031",0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,0,0,2,0,0,0
"60017130",0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,2,3,0,0,0
"60017136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017216",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"60017252",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,0,1
"60017296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017336",0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,10,9,0,0,2
"60017367",0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
"60017412",0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,4,1,2,0,6,0
"60017457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0
"60017466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"60017593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
"60017672",0,1,0,0,1,1,0,0,0,0,2,0,3,4,1,1,0,1,0,1,0
"60017777",2,2,3,11,10,8,9,18,12,10,5,19,11,12,10,17,26,7,15,10,21
"60017789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60017994",0,2,0,0,0,0,0,0,4,2,0,3,5,6,7,14,15,18,15,5,22
"60018043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,9
"60018141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
"60018179",3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,1,1,6,3
"60018208",3,0,0,0,0,0,0,3,1,0,3,3,0,5,0,0,0,5,9,3,0
"60018246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60018319",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
"60018380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018425",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0
"60018436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60018467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018471",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60018474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0
"60018491",0,0,0,0,0,0,2,0,0,5,0,0,6,6,0,1,1,1,5,1,4
"60018495",0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0
"60018520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,2
"60018573",0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,2,11,11,3,0,0
"60018593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"60018701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
"60018741",0,0,0,0,0,1,0,0,1,1,0,0,4,3,1,8,3,16,5,4,6
"60018751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
"60018917",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
"60018922",0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,2,7,4,6,4
"60018926",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,4,2,0
"60018939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60018988",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
"60019000",0,1,0,0,0,0,0,0,1,3,1,2,2,0,3,2,0,0,0,5,0
"60019012",0,0,0,0,1,0,1,3,9,3,2,6,5,0,10,9,2,2,0,4,8
"60019135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"60019141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
"60019188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
"60019289",0,0,0,2,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"60019348",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"60019356",0,0,3,0,0,0,0,4,10,3,5,0,1,2,2,18,4,0,6,1,10
"60019369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1
"60019384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019404",0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,6,0,0,0,0
"60019424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"60019446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"60019463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019526",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,1,0,0
"60019595",0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,2,4,8,3,8
"60019600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"60019647",0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,2,11,5,3,1,1
"60019674",1,0,0,3,10,3,0,0,0,4,1,5,0,0,3,2,9,0,7,0,6
"60019701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
"60019851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019868",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"60019905",0,0,0,0,0,0,0,1,0,6,0,0,10,10,2,5,9,3,16,14,0
"60019909",0,0,0,1,2,2,1,0,1,13,1,0,5,1,1,7,7,7,9,6,5
"60019942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60019991",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,3,3
"60020025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60020048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60020059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60020204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"60020296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"60020301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60020304",0,0,0,0,0,1,4,2,0,3,3,0,8,5,1,0,10,1,4,4,5
"60020359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"60020418",0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,3,0,2,6,2,0
"60020420",0,0,0,0,1,5,0,1,1,0,1,0,3,1,1,2,1,0,3,0,2
"60020441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60020468",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"60020469",0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,3,0,22,0,5,0
"60020547",1,0,0,4,1,0,0,1,2,5,4,4,9,3,14,4,2,1,8,4,4
"60020565",0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,2,7,8,4,12
"60020567",0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"60020569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60020590",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0
"60020626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
"60020631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60020633",0,0,2,0,0,0,0,3,1,5,6,0,3,4,2,11,8,6,4,1,0
"60020638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"60020791",0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"60020804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0
"60020873",0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,5,3,3,3,4,12
"60020908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6
"60020948",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"60020949",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"60020975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60020999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,2,7,13
"60021001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60021013",0,0,0,0,0,0,0,0,5,0,1,0,0,5,0,1,1,0,0,0,0
"60021023",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,1,0,0
"60021048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60021069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60021121",0,0,0,0,0,0,0,1,3,1,0,1,2,0,0,13,4,3,2,3,3
"60021137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0
"60021143",0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,1,0,1,0,0,0
"60021160",0,0,0,0,0,0,0,0,4,0,5,0,2,3,6,1,11,2,1,7,5
"60021187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60021191",0,0,0,0,0,0,0,0,0,0,2,1,7,0,0,3,0,0,0,3,0
"60021198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60021211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"60021212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"60021235",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"60021271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60021285",0,0,0,0,0,0,0,1,2,2,1,1,4,1,1,3,3,5,0,4,1
"60021334",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"60021393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60021399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60021439",0,3,0,0,0,0,0,0,0,1,1,0,6,4,4,15,13,7,3,7,7
"60021478",0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
"60021497",0,0,0,0,2,0,0,3,0,5,0,0,2,1,0,0,2,5,0,0,0
"60021508",0,0,0,0,1,1,1,1,2,12,7,10,9,3,7,8,1,1,3,0,1
"60021519",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,12,2,2,10,12
"60021566",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"60021568",0,1,3,1,2,1,0,0,0,0,1,0,0,0,0,1,2,0,1,10,5
"60021578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
"60021600",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,5,2
"60021624",0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,1,1,0,3,1,0
"60021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"60021784",3,0,0,0,0,1,4,2,0,4,0,2,3,0,1,0,1,4,3,11,12
"60021814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"60021918",3,0,2,0,1,1,0,1,0,0,3,0,0,4,4,10,7,3,14,1,6
"60021947",0,0,0,0,0,0,2,0,4,12,0,4,5,0,0,0,6,15,4,2,10
"60021965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60021971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0
"60021976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60022064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022144",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,1
"60022195",7,4,5,0,0,5,6,5,17,19,4,7,18,20,12,33,22,21,28,24,36
"60022249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"60022286",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0
"60022355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"60022386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3
"60022462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022478",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"60022559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"60022577",0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,2,0,0,0,0
"60022590",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,2,1
"60022600",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60022659",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0
"60022693",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
"60022756",1,1,3,4,10,6,2,2,5,4,10,7,14,3,8,11,20,20,23,18,5
"60022758",0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0
"60022783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022826",0,0,0,0,0,0,0,0,4,0,1,0,0,0,9,0,3,0,0,0,0
"60022844",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"60022875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022890",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,1,0
"60022894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60022908",0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,1
"60022944",0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"60022974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
"60022988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60022989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023004",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0
"60023009",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0
"60023012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023018",0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,2,0,0,2
"60023022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"60023053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,1,0,0
"60023074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023143",0,0,0,0,0,0,0,0,0,0,4,4,4,10,7,3,1,1,8,0,0
"60023187",0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,3
"60023205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"60023222",0,0,1,0,2,0,0,1,2,3,4,1,11,2,0,3,8,3,13,13,7
"60023242",0,0,0,0,0,0,1,0,1,2,2,3,0,4,0,4,9,13,3,8,0
"60023247",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"60023253",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"60023305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023317",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0
"60023403",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,3,0,0
"60023458",0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,4,0,3,0,0,0
"60023471",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,5,3,2,4,6
"60023492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"60023500",0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"60023535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023653",0,0,0,0,0,3,2,0,6,0,0,0,0,0,0,2,2,0,2,0,0
"60023655",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,2,2
"60023691",3,2,2,1,14,4,7,9,12,22,6,21,37,27,25,29,61,47,32,49,45
"60023695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60023722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60023868",0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,2
"60023908",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0
"60023917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60023927",0,0,0,0,0,5,0,0,0,0,0,0,4,6,1,0,1,0,4,0,2
"60024036",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
"60024063",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
"60024099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024266",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0
"60024321",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0
"60024324",0,0,0,2,2,0,2,2,4,6,5,5,8,5,10,15,10,17,26,25,21
"60024334",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60024385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024399",0,0,3,0,2,3,0,9,4,11,0,0,0,1,1,1,6,4,5,5,5
"60024426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024438",0,0,0,0,0,0,2,0,0,12,1,6,0,1,3,0,1,0,1,2,2
"60024492",0,0,0,0,0,0,0,0,0,5,1,2,0,0,5,3,0,0,0,0,0
"60024510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024541",0,0,3,4,13,0,6,10,9,14,6,3,3,3,5,9,8,13,3,9,10
"60024609",0,6,2,0,1,0,0,0,2,0,0,0,1,8,2,2,5,6,3,1,0
"60024613",0,3,1,3,6,4,1,4,0,5,3,8,5,4,8,5,12,6,10,4,2
"60024672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"60024746",0,0,0,0,3,0,0,0,4,4,2,0,0,0,0,1,0,0,6,5,7
"60024776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60024842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
