afid,adoption_class,threshold,toa,region
60017837,Laggards,High Thresh.,2016,ASOC(core)
60017838,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60017841,Laggards,High Thresh.,2017,LAZEN
60017880,Late Majority,Very Low Thresh.,2013,ASOC(periphery)
60017882,Late Majority,Low Thresh.,2011,EU_COST(core)
60017899,Early Majority,High Thresh.,2005,ASOC(core)
60017903,Laggards,Low Thresh.,2016,LAZEN
60017905,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60017969,Early Adopters,High Thresh.,1997,EU_COST(core)
60017970,Late Majority,Low Thresh.,2015,ASOC(core)
60017991,Late Majority,Low Thresh.,2011,ASOC(core)
60017994,Early Adopters,High Thresh.,2004,North America
60018029,Early Adopters,Very Low Thresh.,2003,ASOC(core)
60018038,Early Adopters,Very Low Thresh.,2003,ASOC(core)
60018043,Late Majority,High Thresh.,2012,North America
60018084,Laggards,High Thresh.,2016,EU_COST(core)
60018134,Laggards,Very Low Thresh.,2016,EU_COST(core)
60018141,Late Majority,Low Thresh.,2011,North America
60018163,Laggards,Low Thresh.,2017,EU_COST(periphery)
60018179,Early Adopters,High Thresh.,2002,North America
60018205,Early Majority,High Thresh.,2007,ASOC(core)
60018208,Early Adopters,Very Low Thresh.,2002,North America
60018229,Early Adopters,Very Low Thresh.,1998,EU_COST(core)
60018257,Late Majority,Low Thresh.,2015,ASOC(core)
60018279,Laggards,High Thresh.,2017,ASOC(core)
60018306,Laggards,Very Low Thresh.,2016,North America
60018308,Late Majority,High Thresh.,2015,ASOC(core)
60018310,Early Majority,Very Low Thresh.,2010,ASOC(core)
60018317,Early Majority,High Thresh.,2009,EU_COST(core)
60018319,Early Majority,Low Thresh.,2009,North America
60018352,Laggards,High Thresh.,2016,ASOC(core)
60018353,Early Adopters,High Thresh.,2003,EU_COST(core)
60018357,Early Adopters,Very Low Thresh.,2000,ASOC(core)
60018363,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60018366,Late Majority,High Thresh.,2011,EU_COST(core)
60018368,Laggards,High Thresh.,2017,EU_COST(periphery)
60018373,Early Adopters,High Thresh.,2002,EU_COST(core)
60018382,Early Adopters,High Thresh.,1997,EU_COST(periphery)
60018405,Early Majority,High Thresh.,2006,ASOC(core)
60018425,Late Majority,High Thresh.,2012,North America
60018429,Early Majority,High Thresh.,2008,ASOC(core)
60018462,Early Adopters,High Thresh.,2000,EU_COST(periphery)
60018466,Late Majority,Very Low Thresh.,2014,North America
60018471,Late Majority,Very Low Thresh.,2011,North America
60018481,Late Majority,High Thresh.,2012,North America
60018486,Late Majority,Low Thresh.,2014,ASOC(core)
60018491,Early Adopters,Very Low Thresh.,1997,North America
60018495,Early Majority,High Thresh.,2008,North America
60018505,Late Majority,High Thresh.,2013,EU_COST(periphery)
60018527,Late Majority,High Thresh.,2013,North America
60018554,Late Majority,High Thresh.,2014,ASOC(core)
60018573,Early Adopters,Very Low Thresh.,1998,North America
60018589,Early Majority,Low Thresh.,2009,EU_COST(periphery)
60018596,Laggards,Low Thresh.,2016,EU_COST(core)
60018597,Late Majority,High Thresh.,2015,EU_COST(periphery)
60018600,Early Majority,High Thresh.,2005,ASOC(core)
60018614,Laggards,High Thresh.,2017,ASOC(core)
60018642,Early Adopters,High Thresh.,2001,ASOC(core)
60018678,Early Majority,Very Low Thresh.,2007,EU_COST(periphery)
60018691,Late Majority,Very Low Thresh.,2012,North America
60018701,Late Majority,Very Low Thresh.,2012,North America
60018704,Laggards,High Thresh.,2016,ASOC(core)
60018722,Late Majority,High Thresh.,2014,EU_COST(periphery)
60018733,Late Majority,Very Low Thresh.,2013,EU_COST(core)
60018741,Early Adopters,Very Low Thresh.,2002,North America
60018805,Early Adopters,High Thresh.,2003,ASOC(core)
60018844,Late Majority,Very Low Thresh.,2013,ASOC(core)
60018859,Late Majority,High Thresh.,2014,North America
60018861,Early Majority,Low Thresh.,2007,EU_COST(core)
60018869,Early Majority,High Thresh.,2006,EU_COST(core)
60018873,Early Majority,High Thresh.,2006,ASOC(core)
60018894,Late Majority,High Thresh.,2011,ASOC(periphery)
60018910,Early Majority,High Thresh.,2010,ASOC(core)
60018917,Laggards,High Thresh.,2016,North America
60018922,Early Majority,High Thresh.,2008,North America
60018926,Early Adopters,Very Low Thresh.,2000,North America
60018940,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60018986,Early Majority,Very Low Thresh.,2008,ASOC(core)
60018988,Early Majority,High Thresh.,2008,North America
60018989,Late Majority,Very Low Thresh.,2013,ASOC(periphery)
60019000,Early Adopters,Low Thresh.,2004,North America
60019012,Early Adopters,Very Low Thresh.,2001,North America
60019014,Late Majority,Low Thresh.,2014,ASOC(periphery)
60019092,Early Majority,Low Thresh.,2009,ASOC(core)
60019098,Early Majority,High Thresh.,2008,ASOC(core)
60019102,Laggards,High Thresh.,2016,ASOC(periphery)
60019105,Early Majority,Very Low Thresh.,2008,EU_COST(core)
60019118,Early Majority,High Thresh.,2009,ASOC(core)
60019121,Early Majority,Low Thresh.,2010,ASOC(core)
60019135,Laggards,High Thresh.,2016,North America
60019160,Early Adopters,Low Thresh.,2001,EU_COST(periphery)
60019163,Early Adopters,Very Low Thresh.,2004,EU_COST(core)
60019176,Late Majority,Very Low Thresh.,2014,LAZEN
60019180,Early Majority,High Thresh.,2005,EU_COST(core)
60019187,Late Majority,High Thresh.,2015,North America
60019188,Laggards,High Thresh.,2016,North America
60019199,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60019201,Early Majority,Very Low Thresh.,2009,EU_COST(core)
60019205,Early Adopters,High Thresh.,2003,EU_COST(core)
60019216,Laggards,High Thresh.,2017,North America
60019226,Early Adopters,High Thresh.,2000,ASOC(core)
60019270,Early Majority,High Thresh.,2008,ASOC(core)
60019289,Early Adopters,High Thresh.,1999,North America
60019290,Late Majority,Very Low Thresh.,2013,EU_COST(periphery)
60019295,Early Adopters,Very Low Thresh.,2004,EU_COST(periphery)
60019303,Laggards,High Thresh.,2017,ASOC(core)
60019338,Late Majority,High Thresh.,2011,ASOC(core)
60019342,Early Adopters,Very Low Thresh.,2000,EU_COST(periphery)
60019348,Early Majority,High Thresh.,2010,North America
60019356,Early Adopters,High Thresh.,1998,North America
60019369,Late Majority,High Thresh.,2015,North America
60019394,Early Adopters,Very Low Thresh.,2000,EU_COST(core)
60019404,Early Majority,High Thresh.,2008,North America
60019424,Late Majority,Low Thresh.,2015,North America
60019446,Laggards,High Thresh.,2016,North America
60019473,Laggards,High Thresh.,2017,EU_COST(periphery)
60019496,Late Majority,High Thresh.,2011,ASOC(core)
60019499,Early Adopters,Low Thresh.,2004,ASOC(core)
60019519,Laggards,High Thresh.,2016,EU_COST(periphery)
60019526,Late Majority,Low Thresh.,2013,North America
60019533,Late Majority,High Thresh.,2015,ASOC(core)
60019544,Early Majority,High Thresh.,2008,ASOC(core)
60019572,Late Majority,High Thresh.,2014,ASOC(core)
60019578,Early Majority,High Thresh.,2009,ASOC(core)
60019579,Late Majority,High Thresh.,2012,ASOC(core)
60019595,Early Majority,High Thresh.,2005,North America
60019600,Laggards,Low Thresh.,2016,North America
60019615,Late Majority,High Thresh.,2012,EU_COST(core)
60019616,Late Majority,Very Low Thresh.,2012,ASOC(core)
60019619,Late Majority,High Thresh.,2012,EU_COST(periphery)
60019630,Late Majority,High Thresh.,2015,EU_COST(core)
60019636,Late Majority,Low Thresh.,2012,EU_COST(periphery)
60019647,Early Majority,High Thresh.,2008,North America
60019656,Late Majority,High Thresh.,2015,EU_COST(core)
60019674,Early Adopters,Very Low Thresh.,1997,North America
60019702,Early Majority,High Thresh.,2005,EU_COST(core)
60019721,Early Majority,High Thresh.,2009,ASOC(core)
60019722,Early Adopters,Low Thresh.,2002,EU_COST(core)
60019740,Late Majority,High Thresh.,2015,North America
60019769,Early Majority,High Thresh.,2009,EU_COST(periphery)
60019793,Early Adopters,Low Thresh.,2003,EU_COST(periphery)
60019816,Early Adopters,High Thresh.,1998,EU_COST(core)
60019823,Early Adopters,High Thresh.,2004,ASOC(core)
60019826,Late Majority,High Thresh.,2012,EU_COST(periphery)
60019836,Laggards,High Thresh.,2016,ASOC(core)
60019839,Late Majority,High Thresh.,2011,EU_COST(core)
60019840,Laggards,High Thresh.,2017,ASOC(core)
60019868,Laggards,High Thresh.,2017,North America
60019870,Late Majority,High Thresh.,2013,ASOC(core)
60019905,Early Majority,High Thresh.,2005,North America
60019907,Late Majority,Low Thresh.,2011,LAZEN
60019909,Early Adopters,Low Thresh.,2000,North America
60019939,Early Majority,High Thresh.,2007,ASOC(core)
60019953,Late Majority,High Thresh.,2011,EU_COST(core)
60019984,Early Majority,High Thresh.,2009,EU_COST(core)
60019985,Early Majority,Very Low Thresh.,2008,EU_COST(core)
60019987,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60019991,Late Majority,High Thresh.,2011,North America
60020016,Late Majority,Very Low Thresh.,2012,EU_COST(core)
60020022,Late Majority,High Thresh.,2011,EU_COST(core)
60020035,Late Majority,Low Thresh.,2011,EU_COST(periphery)
60020044,Laggards,High Thresh.,2017,ASOC(core)
60020059,Late Majority,Very Low Thresh.,2015,North America
60020065,Late Majority,High Thresh.,2014,EU_COST(core)
60020086,Late Majority,High Thresh.,2015,EU_COST(periphery)
60020124,Laggards,High Thresh.,2016,EU_COST(core)
60020129,Early Majority,High Thresh.,2007,EU_COST(core)
60020135,Laggards,High Thresh.,2016,EU_COST(core)
60020195,Late Majority,High Thresh.,2011,EU_COST(periphery)
60020204,Late Majority,High Thresh.,2011,North America
60020210,Late Majority,High Thresh.,2011,ASOC(periphery)
60020258,Early Majority,High Thresh.,2006,ASOC(core)
60020261,Late Majority,High Thresh.,2011,EU_COST(periphery)
60020296,Laggards,High Thresh.,2016,North America
60020301,Laggards,Low Thresh.,2017,North America
60020304,Early Adopters,High Thresh.,2002,North America
60020306,Early Adopters,High Thresh.,2004,EU_COST(core)
60020315,Early Adopters,Very Low Thresh.,1998,EU_COST(core)
60020329,Early Adopters,Low Thresh.,1996,EU_COST(core)
60020344,Early Adopters,Low Thresh.,2004,ASOC(periphery)
60020351,Early Majority,Low Thresh.,2008,ASOC(core)
60020359,Late Majority,High Thresh.,2015,North America
60020376,Laggards,High Thresh.,2016,ASOC(periphery)
60020402,Laggards,High Thresh.,2017,LAZEN
60020416,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60020418,Early Adopters,Low Thresh.,2002,North America
60020420,Early Adopters,Very Low Thresh.,2001,North America
60020441,Laggards,High Thresh.,2017,North America
60020454,Early Majority,High Thresh.,2008,EU_COST(core)
60020457,Late Majority,High Thresh.,2015,LAZEN
60020462,Late Majority,High Thresh.,2015,North America
60020468,Early Majority,Very Low Thresh.,2009,North America
60020469,Early Majority,High Thresh.,2009,North America
60020475,Laggards,Low Thresh.,2016,EU_COST(periphery)
60020484,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60020486,Early Adopters,Low Thresh.,2003,EU_COST(periphery)
60020492,Early Majority,Very Low Thresh.,2005,ASOC(core)
60020518,Late Majority,High Thresh.,2012,ASOC(periphery)
60020547,Early Adopters,Very Low Thresh.,1997,North America
60020563,Late Majority,Low Thresh.,2012,ASOC(core)
60020565,Early Majority,Low Thresh.,2010,North America
60020567,Early Adopters,High Thresh.,2003,North America
60020585,Early Majority,Very Low Thresh.,2009,ASOC(periphery)
60020590,Late Majority,Very Low Thresh.,2011,North America
60020595,Early Majority,High Thresh.,2010,EU_COST(core)
60020599,Late Majority,High Thresh.,2013,EU_COST(core)
60020623,Early Majority,High Thresh.,2008,EU_COST(core)
60020626,Late Majority,High Thresh.,2011,North America
60020633,Early Adopters,High Thresh.,2003,North America
60020638,Late Majority,High Thresh.,2015,North America
60020649,Early Adopters,Very Low Thresh.,2002,EU_COST(core)
60020650,Early Adopters,High Thresh.,2004,EU_COST(core)
60020657,Early Majority,High Thresh.,2008,EU_COST(periphery)
60020661,Early Adopters,High Thresh.,2004,EU_COST(core)
60020675,Late Majority,High Thresh.,2012,ASOC(core)
60020745,Laggards,High Thresh.,2017,ASOC(core)
60020766,Late Majority,High Thresh.,2014,EU_COST(periphery)
60020771,Early Majority,High Thresh.,2006,EU_COST(periphery)
60020776,Late Majority,Low Thresh.,2015,LAZEN
60020791,Early Majority,Low Thresh.,2005,North America
60020804,Late Majority,High Thresh.,2014,North America
60020821,Early Majority,High Thresh.,2007,ASOC(core)
60020825,Late Majority,Very Low Thresh.,2013,ASOC(periphery)
60020828,Laggards,High Thresh.,2016,ASOC(core)
60020829,Early Adopters,High Thresh.,2002,ASOC(core)
60020857,Laggards,High Thresh.,2016,ASOC(core)
60020870,Late Majority,Very Low Thresh.,2013,ASOC(core)
60020873,Early Majority,High Thresh.,2008,North America
60020908,Late Majority,High Thresh.,2013,North America
60020918,Late Majority,Low Thresh.,2013,ASOC(core)
60020948,Early Adopters,High Thresh.,2004,North America
60020949,Late Majority,High Thresh.,2015,North America
60020952,Late Majority,Low Thresh.,2011,EU_COST(core)
60020984,Laggards,Very Low Thresh.,2016,ASOC(core)
60020985,Laggards,Low Thresh.,2016,EU_COST(periphery)
60020999,Early Majority,Very Low Thresh.,2009,North America
60021013,Early Majority,High Thresh.,2006,North America
60021016,Late Majority,High Thresh.,2014,ASOC(core)
60021023,Late Majority,Low Thresh.,2012,North America
60021062,Early Majority,Very Low Thresh.,2007,ASOC(core)
60021097,Early Majority,Very Low Thresh.,2008,EU_COST(core)
60021110,Early Majority,High Thresh.,2008,EU_COST(core)
60021116,Early Adopters,High Thresh.,2003,ASOC(core)
60021119,Late Majority,High Thresh.,2012,ASOC(core)
60021120,Early Adopters,High Thresh.,2000,ASOC(core)
60021121,Early Adopters,High Thresh.,2003,North America
60021136,Early Majority,High Thresh.,2009,EU_COST(periphery)
60021137,Late Majority,High Thresh.,2014,North America
60021143,Early Adopters,Low Thresh.,2002,North America
60021160,Early Majority,Very Low Thresh.,2005,North America
60021176,Late Majority,High Thresh.,2015,ASOC(periphery)
60021182,Early Majority,Very Low Thresh.,2005,ASOC(core)
60021191,Early Majority,High Thresh.,2007,North America
60021199,Early Majority,Very Low Thresh.,2005,EU_COST(periphery)
60021200,Early Majority,Low Thresh.,2008,ASOC(core)
60021211,Late Majority,Low Thresh.,2013,North America
60021212,Early Majority,High Thresh.,2010,North America
60021235,Late Majority,Very Low Thresh.,2013,North America
60021238,Early Majority,Low Thresh.,2007,ASOC(core)
60021255,Early Adopters,Very Low Thresh.,1997,EU_COST(periphery)
60021283,Early Majority,High Thresh.,2006,EU_COST(periphery)
60021285,Early Adopters,High Thresh.,2004,North America
60021296,Late Majority,High Thresh.,2012,ASOC(core)
60021311,Late Majority,High Thresh.,2012,EU_COST(core)
60021326,Early Majority,High Thresh.,2010,ASOC(core)
60021327,Early Majority,Very Low Thresh.,2010,EU_COST(core)
60021334,Late Majority,Low Thresh.,2013,North America
60021353,Early Adopters,Low Thresh.,2004,ASOC(core)
60021361,Late Majority,High Thresh.,2012,EU_COST(periphery)
60021364,Late Majority,High Thresh.,2012,EU_COST(periphery)
60021421,Late Majority,High Thresh.,2014,EU_COST(periphery)
60021432,Late Majority,Low Thresh.,2015,EU_COST(core)
60021435,Early Majority,High Thresh.,2008,EU_COST(core)
60021439,Early Adopters,Very Low Thresh.,1998,North America
60021449,Laggards,High Thresh.,2017,ASOC(core)
60021456,Laggards,High Thresh.,2016,ASOC(core)
60021474,Early Adopters,High Thresh.,2004,ASOC(core)
60021475,Early Majority,Low Thresh.,2010,ASOC(core)
60021478,Early Majority,Low Thresh.,2008,North America
60021488,Early Adopters,High Thresh.,2000,EU_COST(core)
60021494,Late Majority,High Thresh.,2013,EU_COST(periphery)
60021497,Early Adopters,High Thresh.,2003,North America
60021508,Early Adopters,High Thresh.,2000,North America
60021519,Early Adopters,High Thresh.,1997,North America
60021523,Early Adopters,High Thresh.,2001,ASOC(core)
60021547,Late Majority,Low Thresh.,2012,LAZEN
60021564,Late Majority,High Thresh.,2014,EU_COST(core)
60021566,Early Adopters,High Thresh.,2001,North America
60021567,Late Majority,High Thresh.,2012,EU_COST(core)
60021568,Early Adopters,Low Thresh.,1998,North America
60021578,Late Majority,High Thresh.,2014,North America
60021600,Late Majority,High Thresh.,2011,North America
60021605,Late Majority,High Thresh.,2015,ASOC(core)
60021609,Late Majority,Low Thresh.,2012,EU_COST(periphery)
60021615,Late Majority,Very Low Thresh.,2014,ASOC(core)
60021624,Early Adopters,High Thresh.,2004,North America
60021696,Early Adopters,High Thresh.,2001,EU_COST(periphery)
60021722,Late Majority,High Thresh.,2015,EU_COST(core)
60021763,Late Majority,High Thresh.,2014,EU_COST(core)
60021781,Laggards,High Thresh.,2017,North America
60021783,Early Majority,High Thresh.,2006,ASOC(core)
60021784,Early Adopters,High Thresh.,2001,North America
60021786,Late Majority,Low Thresh.,2011,ASOC(core)
60021814,Laggards,High Thresh.,2016,North America
60021836,Early Adopters,High Thresh.,2001,ASOC(core)
60021843,Laggards,Very Low Thresh.,2017,ASOC(core)
60021859,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60021876,Early Majority,Low Thresh.,2008,EU_COST(periphery)
60021880,Early Majority,Low Thresh.,2008,ASOC(core)
60021889,Early Adopters,High Thresh.,2004,EU_COST(core)
60021891,Late Majority,Low Thresh.,2014,ASOC(periphery)
60021893,Late Majority,High Thresh.,2012,ASOC(core)
60021895,Early Majority,Very Low Thresh.,2010,ASOC(core)
60021918,Early Adopters,Very Low Thresh.,1997,North America
60021927,Early Adopters,Very Low Thresh.,1998,ASOC(periphery)
60021944,Early Majority,Very Low Thresh.,2008,ASOC(periphery)
60021947,Early Adopters,High Thresh.,2002,North America
60021971,Late Majority,Very Low Thresh.,2013,North America
60021981,Early Adopters,High Thresh.,2003,ASOC(periphery)
60021999,Early Majority,High Thresh.,2008,EU_COST(core)
60022015,Early Adopters,High Thresh.,2004,ASOC(core)
60022020,Early Majority,High Thresh.,2005,EU_COST(core)
60022028,Early Majority,Very Low Thresh.,2009,EU_COST(periphery)
60022036,Late Majority,High Thresh.,2011,EU_COST(periphery)
60022046,Late Majority,High Thresh.,2015,EU_COST(core)
60022050,Late Majority,Low Thresh.,2015,ASOC(core)
60022056,Laggards,High Thresh.,2017,North America
60022068,Early Adopters,Very Low Thresh.,1997,EU_COST(periphery)
60022076,Early Majority,High Thresh.,2006,EU_COST(periphery)
60022095,Early Adopters,Low Thresh.,2003,ASOC(core)
60022106,Early Adopters,Low Thresh.,2004,EU_COST(core)
60022109,Early Majority,High Thresh.,2005,EU_COST(core)
60022113,Early Majority,Very Low Thresh.,2008,EU_COST(core)
60022119,Late Majority,High Thresh.,2012,EU_COST(periphery)
60022132,Early Majority,Very Low Thresh.,2006,EU_COST(core)
60022134,Late Majority,High Thresh.,2015,EU_COST(periphery)
60022135,Late Majority,High Thresh.,2011,EU_COST(core)
60022144,Late Majority,High Thresh.,2011,North America
60022146,Late Majority,High Thresh.,2013,EU_COST(periphery)
60022148,Early Adopters,High Thresh.,1997,EU_COST(core)
60022149,Late Majority,Low Thresh.,2013,ASOC(core)
60022174,Late Majority,High Thresh.,2013,ASOC(core)
60022175,Late Majority,High Thresh.,2011,EU_COST(core)
60022180,Late Majority,High Thresh.,2015,ASOC(core)
60022195,Early Adopters,Low Thresh.,1997,North America
60022229,Late Majority,High Thresh.,2011,EU_COST(periphery)
60022237,Early Majority,High Thresh.,2010,EU_COST(periphery)
60022249,Late Majority,High Thresh.,2012,North America
60022265,Early Adopters,High Thresh.,1998,EU_COST(core)
60022279,Late Majority,Low Thresh.,2014,ASOC(core)
60022281,Late Majority,High Thresh.,2015,ASOC(core)
60022286,Late Majority,High Thresh.,2011,North America
60022313,Early Majority,High Thresh.,2007,ASOC(core)
60022317,Early Majority,High Thresh.,2009,ASOC(core)
60022345,Late Majority,Very Low Thresh.,2013,ASOC(core)
60022355,Early Majority,Very Low Thresh.,2010,North America
60022357,Early Majority,Low Thresh.,2010,EU_COST(core)
60022368,Early Majority,High Thresh.,2006,EU_COST(core)
60022376,Late Majority,High Thresh.,2011,EU_COST(core)
60022381,Laggards,High Thresh.,2017,ASOC(core)
60022386,Late Majority,Very Low Thresh.,2012,North America
60022403,Early Majority,Very Low Thresh.,2005,EU_COST(periphery)
60022410,Early Adopters,Very Low Thresh.,1997,EU_COST(periphery)
60022414,Late Majority,High Thresh.,2013,ASOC(core)
60022415,Late Majority,High Thresh.,2012,EU_COST(periphery)
60022417,Early Adopters,High Thresh.,2002,ASOC(core)
60022422,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60022428,Early Majority,High Thresh.,2007,EU_COST(periphery)
60022457,Late Majority,High Thresh.,2013,EU_COST(periphery)
60022471,Late Majority,High Thresh.,2014,ASOC(core)
60022478,Early Majority,High Thresh.,2009,North America
60022559,Late Majority,High Thresh.,2011,North America
60022577,Early Majority,High Thresh.,2006,North America
60022590,Early Majority,High Thresh.,2007,North America
60022598,Late Majority,High Thresh.,2014,ASOC(core)
60022600,Early Adopters,High Thresh.,2002,North America
60022637,Early Majority,High Thresh.,2008,ASOC(core)
60022653,Early Adopters,High Thresh.,1997,EU_COST(core)
60022659,Early Adopters,Low Thresh.,2004,North America
60022672,Early Majority,Low Thresh.,2006,EU_COST(periphery)
60022693,Late Majority,Low Thresh.,2011,North America
60022729,Laggards,High Thresh.,2016,EU_COST(periphery)
60022755,Early Majority,High Thresh.,2009,ASOC(core)
60022756,Early Adopters,Very Low Thresh.,1997,North America
60022758,Early Adopters,Very Low Thresh.,2002,North America
60022778,Early Majority,High Thresh.,2007,EU_COST(periphery)
60022785,Late Majority,High Thresh.,2015,EU_COST(core)
60022800,Late Majority,Low Thresh.,2011,ASOC(periphery)
60022826,Early Majority,Very Low Thresh.,2006,North America
60022844,Late Majority,Very Low Thresh.,2015,North America
60022847,Laggards,High Thresh.,2016,ASOC(core)
60022867,Late Majority,High Thresh.,2012,ASOC(core)
60022871,Early Adopters,Low Thresh.,2004,EU_COST(core)
60022890,Late Majority,High Thresh.,2011,North America
60022904,Laggards,High Thresh.,2017,North America
60022908,Early Majority,High Thresh.,2009,North America
60022927,Laggards,Low Thresh.,2017,ASOC(periphery)
60022944,Early Adopters,Low Thresh.,2001,North America
60022956,Late Majority,Low Thresh.,2015,EU_COST(periphery)
60022974,Late Majority,High Thresh.,2015,North America
60022990,Laggards,Low Thresh.,2016,ASOC(core)
60023004,Early Majority,High Thresh.,2005,North America
60023009,Early Adopters,Very Low Thresh.,2000,North America
60023018,Early Majority,Low Thresh.,2008,North America
60023020,Late Majority,Low Thresh.,2011,EU_COST(periphery)
60023022,Laggards,High Thresh.,2016,North America
60023053,Late Majority,High Thresh.,2012,North America
60023075,Early Majority,High Thresh.,2010,ASOC(core)
60023085,Laggards,High Thresh.,2017,EU_COST(periphery)
60023105,Late Majority,High Thresh.,2013,ASOC(core)
60023131,Late Majority,High Thresh.,2011,EU_COST(core)
60023143,Early Majority,High Thresh.,2006,North America
60023146,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60023147,Early Adopters,Very Low Thresh.,2001,ASOC(core)
60023187,Early Adopters,Very Low Thresh.,2001,North America
60023202,Early Majority,High Thresh.,2006,ASOC(periphery)
60023205,Late Majority,High Thresh.,2013,North America
60023208,Early Majority,High Thresh.,2010,EU_COST(core)
60023222,Early Adopters,Low Thresh.,2000,North America
60023237,Late Majority,Very Low Thresh.,2013,ASOC(core)
60023242,Early Adopters,High Thresh.,2004,North America
60023247,Early Majority,Very Low Thresh.,2009,North America
60023251,Late Majority,Low Thresh.,2013,EU_COST(core)
60023253,Early Majority,High Thresh.,2009,North America
60023256,Late Majority,High Thresh.,2013,EU_COST(periphery)
60023289,Early Majority,High Thresh.,2005,EU_COST(periphery)
60023317,Late Majority,High Thresh.,2013,North America
60023330,Late Majority,Very Low Thresh.,2013,ASOC(periphery)
60023353,Early Majority,High Thresh.,2007,ASOC(core)
60023355,Late Majority,Very Low Thresh.,2014,EU_COST(periphery)
60023380,Late Majority,High Thresh.,2013,ASOC(core)
60023383,Laggards,Low Thresh.,2017,LAZEN
60023403,Early Majority,Low Thresh.,2009,North America
60023431,Late Majority,High Thresh.,2012,ASOC(core)
60023458,Early Majority,High Thresh.,2008,North America
60023462,Early Adopters,High Thresh.,2000,ASOC(core)
60023471,Early Majority,High Thresh.,2007,North America
60023477,Early Adopters,High Thresh.,1997,EU_COST(core)
60023483,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60023492,Laggards,High Thresh.,2016,North America
60023499,Early Majority,High Thresh.,2009,ASOC(core)
60023500,Early Adopters,High Thresh.,2002,North America
60023506,Late Majority,High Thresh.,2014,EU_COST(periphery)
60023517,Late Majority,Very Low Thresh.,2011,North America
60023529,Early Adopters,Low Thresh.,1998,ASOC(core)
60023561,Late Majority,High Thresh.,2012,EU_COST(periphery)
60023578,Early Majority,High Thresh.,2008,EU_COST(core)
60023588,Early Adopters,Low Thresh.,1997,EU_COST(periphery)
60023597,Early Majority,Very Low Thresh.,2009,EU_COST(core)
60023610,Early Majority,High Thresh.,2006,EU_COST(periphery)
60023617,Early Majority,High Thresh.,2009,ASOC(periphery)
60023622,Early Majority,High Thresh.,2009,EU_COST(core)
60023636,Late Majority,High Thresh.,2013,ASOC(periphery)
60023643,Laggards,High Thresh.,2016,EU_COST(core)
60023653,Early Adopters,Low Thresh.,2002,North America
60023655,Late Majority,High Thresh.,2012,North America
60023659,Early Adopters,Low Thresh.,2001,EU_COST(periphery)
60023665,Early Majority,High Thresh.,2007,EU_COST(core)
60023686,Late Majority,High Thresh.,2012,EU_COST(core)
60023691,Early Adopters,Very Low Thresh.,1996,North America
60023695,Late Majority,Very Low Thresh.,2014,North America
60023742,Laggards,Low Thresh.,2017,ASOC(core)
60023760,Late Majority,High Thresh.,2012,ASOC(periphery)
60023797,Late Majority,High Thresh.,2013,ASOC(core)
60023813,Early Majority,Low Thresh.,2008,ASOC(core)
60023857,Early Majority,High Thresh.,2010,LAZEN
60023860,Laggards,High Thresh.,2017,North America
60023863,Early Majority,High Thresh.,2005,ASOC(core)
60023868,Early Majority,High Thresh.,2010,North America
60023882,Late Majority,Low Thresh.,2012,EU_COST(periphery)
60023890,Early Adopters,Very Low Thresh.,2003,ASOC(core)
60023908,Late Majority,High Thresh.,2013,North America
60023927,Early Majority,High Thresh.,2008,North America
60023932,Late Majority,Low Thresh.,2013,ASOC(core)
60023933,Late Majority,Low Thresh.,2014,ASOC(periphery)
60023955,Late Majority,High Thresh.,2013,EU_COST(periphery)
60023970,Laggards,Very Low Thresh.,2016,EU_COST(core)
60023994,Late Majority,Low Thresh.,2013,ASOC(periphery)
60023998,Early Adopters,High Thresh.,1997,EU_COST(core)
60024007,Early Adopters,High Thresh.,1998,EU_COST(core)
60024021,Early Majority,Low Thresh.,2008,EU_COST(periphery)
60024025,Early Adopters,Low Thresh.,1996,EU_COST(core)
60024036,Late Majority,Low Thresh.,2013,North America
60024045,Early Majority,Very Low Thresh.,2010,ASOC(core)
60024052,Early Adopters,Low Thresh.,2004,EU_COST(core)
60024053,Late Majority,Very Low Thresh.,2011,EU_COST(periphery)
60024063,Late Majority,High Thresh.,2015,North America
60024067,Late Majority,Low Thresh.,2012,EU_COST(core)
60024097,Laggards,Very Low Thresh.,2017,EU_COST(core)
60024116,Late Majority,Very Low Thresh.,2013,ASOC(core)
60024125,Late Majority,Very Low Thresh.,2014,ASOC(core)
60024144,Late Majority,Very Low Thresh.,2014,EU_COST(core)
60024232,Late Majority,High Thresh.,2014,ASOC(periphery)
60024240,Early Majority,High Thresh.,2009,EU_COST(core)
60024257,Late Majority,High Thresh.,2014,EU_COST(periphery)
60024266,Early Adopters,High Thresh.,2003,North America
